pathway,pval,padj,log2err,ES,NES,size,leadingEdge
PID_IL2_STAT5_PATHWAY,0.011604888106442834,0.049692080525202076,0.3807304007227924,0.5527624442466527,1.6832918456262127,28,
PID_IL3_PATHWAY,0.05827067669172932,0.16338965311004786,0.25720646646883816,0.5078791941052772,1.47338027568021,23,
PID_IL4_2PATHWAY,1.496211208555957e-8,7.032192680212998e-7,0.7337619883564803,0.6655417983881007,2.363879242215469,58,
PID_IL6_7_PATHWAY,2.7753224376043803e-5,4.1191627758128176e-4,0.5756102610711286,0.6191807372341673,2.096536793385584,44,
PID_IL8_CXCR1_PATHWAY,0.029842132055129797,0.10214869824866582,0.35248785758361917,0.5311887981177346,1.5876855069026057,26,
PID_IL8_CXCR2_PATHWAY,0.00533618053542853,0.027218657304743977,0.40701791892395395,0.5552327936626718,1.7343607832970094,33,
PID_ILK_PATHWAY,0.6143106457242583,0.8824553794829023,0.06197627360019979,0.26396258492299957,0.9010023885652315,45,
PID_INSULIN_GLUCOSE_PATHWAY,0.2176360225140713,0.4291843241186581,0.12625398784911535,0.4105872593281815,1.2063379327777184,24,
PID_INSULIN_PATHWAY,0.0539568345323741,0.1545875056123461,0.2616635217115731,0.4259051719105592,1.4322741381854924,43,
PID_INTEGRIN1_PATHWAY,1.0552347448836683e-7,3.471722310667269e-6,0.7049757151672383,0.6309492697483681,2.269277832455606,62,
PID_INTEGRIN2_PATHWAY,8.702817279309897e-4,0.006135486181913477,0.47727081536286214,0.6582725976665738,1.9096782712891738,23,
PID_INTEGRIN3_PATHWAY,3.398125246297583e-4,0.0028666236052100123,0.49849310876659025,0.5856406660564357,1.909122150917587,37,
PID_INTEGRIN5_PATHWAY,0.011906923640925127,0.05054681132728215,0.3807304007227924,0.6608666690017342,1.6910688608443132,15,
PID_INTEGRIN_A4B1_PATHWAY,0.11531190926275993,0.26716632498202825,0.1797823162983236,0.4270253340648378,1.3211832748810117,31,
PID_INTEGRIN_A9B1_PATHWAY,0.0042295681676328654,0.02300046160580517,0.40701791892395395,0.6224837417095832,1.7486590395501587,21,
PID_INTEGRIN_CS_PATHWAY,5.21684994613324e-4,0.004007027935278995,0.47727081536286214,0.6514570831153262,1.9471588499161117,26,
PID_KIT_PATHWAY,0.010074548694624682,0.04469024522064971,0.3807304007227924,0.469072627707866,1.6502564427231743,52,
PID_LIS1_PATHWAY,0.6978260869565217,0.9552764879696074,0.06643641376628104,-0.27458683623907604,-0.8634688480219845,28,
PID_LKB1_PATHWAY,0.9353348729792148,1,0.05536428377253621,-0.20341061626803966,-0.7261132391252643,46,
PID_LPA4_PATHWAY,0.9979166666666667,1,0.047638725929082505,-0.16181623167679657,-0.432627074422125,15,
PID_LYMPH_ANGIOGENESIS_PATHWAY,0.007192300810437855,0.03380381380905792,0.40701791892395395,0.5820154664348449,1.7100076017275476,24,
PID_LYSOPHOSPHOLIPID_PATHWAY,0.04738016951638754,0.14106855901259277,0.3217759180753611,0.4011276226197789,1.4510702534640116,64,
PID_MAPK_TRK_PATHWAY,0.9622641509433962,1,0.04477488932969301,0.20371817778042445,0.6439438485757109,34,
PID_MET_PATHWAY,0.7095070422535211,0.967910781899413,0.05559470977588687,0.23112606053373952,0.8706526330297129,79,
PID_MTOR_4PATHWAY,0.7201426024955436,0.9754244550992518,0.05547933087042326,0.23786895513843187,0.8717566221032962,68,
PID_MYC_ACTIV_PATHWAY,0.013071365574279827,0.05398091138834389,0.3807304007227924,0.4178983885294474,1.5669587634134539,77,
PID_MYC_PATHWAY,0.3295668549905838,0.583990100315451,0.09923333437711905,0.37226215948425473,1.1050259230770387,25,
PID_MYC_REPRESS_PATHWAY,1.551638901315772e-4,0.0015446233636346206,0.5188480777437918,0.5432847397570095,1.9426658683653362,60,
PID_NCADHERIN_PATHWAY,0.44150943396226416,0.7103302192319587,0.08266464491237528,0.32723350367552584,1.0219691225019012,32,
PID_NECTIN_PATHWAY,0.09829867674858223,0.23577349684289345,0.19578900214894943,0.4468220094460155,1.3355191808945137,26,
PID_NEPHRIN_NEPH1_PATHWAY,1,1,0.04949048661354951,-0.13719666115464527,-0.4374648366142176,29,
PID_NETRIN_PATHWAY,0.951271186440678,1,0.05060042438536184,-0.20256577114063976,-0.6691796285422098,32,
PID_NFAT_3PATHWAY,0.9648711943793911,1,0.05456806466709405,-0.18904680510300367,-0.687249971433487,53,
PID_NFAT_TFPATHWAY,0.061930783242258654,0.16989264930358125,0.24504178543099617,0.4354192820716997,1.4297085361654047,38,
PID_NFKAPPAB_ATYPICAL_PATHWAY,0.0012757828220514437,0.008422726724847993,0.45505986738722953,0.7232707814549445,1.8809395618825544,16,
PID_NFKAPPAB_CANONICAL_PATHWAY,0.004959442600406559,0.025830975443806196,0.40701791892395395,0.631918127624569,1.8010442067818708,22,
PID_NOTCH_PATHWAY,0.035796810854468605,0.1150861638871678,0.3217759180753611,0.422540356365099,1.4927396626308738,56,
PID_P38_ALPHA_BETA_DOWNSTREAM_PATHWAY,0.08561020036429873,0.2136466947144446,0.20658792269689108,0.41674637547263094,1.3683956475108507,38,
PID_P38_ALPHA_BETA_PATHWAY,0.16697588126159554,0.35482398054581626,0.1455161460903603,0.40102128238893764,1.2445171673876818,30,
PID_P38_MK2_PATHWAY,0.9896049896049897,1,0.04792589670581297,-0.1743621117409517,-0.5162674435458873,21,
PID_P38_MKK3_6PATHWAY,0.16824196597353497,0.356340816343088,0.14641623786055022,0.41784319876098974,1.2489035785043214,26,
PID_P53_DOWNSTREAM_PATHWAY,5.20455741795912e-10,3.6692129796611796e-8,0.8012155746177786,0.5582681834054847,2.2584335099200903,132,
PID_P53_REGULATION_PATHWAY,0.2257495590828924,0.44165473699665964,0.11934844059101546,0.3285625968062638,1.1607374597988032,56,
PID_P73PATHWAY,0.021353992944299873,0.07835089604469879,0.35248785758361917,0.4062156443262694,1.5231529510141617,77,
PID_P75_NTR_PATHWAY,0.9947183098591549,1,0.04008456334770882,0.17660257378278488,0.6388558828926347,64,
PID_PDGFRA_PATHWAY,0.1708253358925144,0.35988176419618295,0.14641623786055022,0.45144729528293703,1.268189578106734,21,
PID_PDGFRB_PATHWAY,0.0064257467890899145,0.031089274906037967,0.40701791892395395,0.3749776371813922,1.5104949299090784,128,
PID_PI3KCI_AKT_PATHWAY,0.7518518518518519,0.9888633337368358,0.05524956631252492,0.2552222845625969,0.8196814038808427,35,
PID_PI3KCI_PATHWAY,9.807216788276756e-5,0.0010553123215853001,0.5384340963099162,0.5828875723538338,2.013546671026616,48,
PID_PI3K_PLC_TRK_PATHWAY,0.6681514476614699,0.9281709765543573,0.06977925170762346,-0.26237778961575464,-0.8876480153432158,36,
PID_PLK1_PATHWAY,0.9945848375451264,1,0.041237609054006544,0.1644010528784452,0.5493956377762929,42,
PID_PRL_SIGNALING_EVENTS_PATHWAY,0.14849624060150377,0.32497957754697165,0.1563124030731863,0.4405038058613685,1.277921258541788,23,
PID_PS1_PATHWAY,0.6082289803220036,0.878948760728869,0.06364240816510186,0.26887296917630055,0.9103998860542009,44,
PID_PTP1B_PATHWAY,1.025822295362764e-5,1.7608462704748665e-4,0.5933254763964051,0.6202294572985921,2.1425417494715795,48,
PID_RAC1_PATHWAY,0.24825174825174826,0.47347724739029085,0.11237851911047504,0.3240681017991156,1.1427974151487639,54,
PID_RAC1_REG_PATHWAY,0.5373406193078324,0.8103211478332017,0.07061962471225905,0.28820911393774573,0.9463407969369864,38,
PID_RAS_PATHWAY,0.7948164146868251,1,0.05986031177644726,-0.25087679024405196,-0.8063502793967708,30,
PID_RB_1PATHWAY,0.17307692307692307,0.3623052451260298,0.13802224249664274,0.3376477762631919,1.2143870364689862,62,
PID_REELIN_PATHWAY,0.29347826086956524,0.5394097643915473,0.11573444770168878,-0.3489314934602461,-1.0972538917866486,28,
PID_REG_GR_PATHWAY,0.15724381625441697,0.3392342003128077,0.14641623786055022,0.3283592590210958,1.2075554453889976,70,
PID_RETINOIC_ACID_PATHWAY,0.673469387755102,0.9338242207700626,0.060509298865666666,0.27911855752114734,0.8662079840307655,30,
PID_RET_PATHWAY,0.7290909090909091,0.9790649350649351,0.05582647177874898,0.25447112469295,0.8374712378828414,39,
PID_RHOA_PATHWAY,0.8086642599277978,1,0.050702793702934776,0.23635687013163675,0.7898576750891614,42,
PID_RHOA_REG_PATHWAY,0.30755711775043937,0.552930555955708,0.09923333437711905,0.31331095697500294,1.073707183611612,46,
PID_RHODOPSIN_PATHWAY,0.2702702702702703,0.5071421231117049,0.11828752612408502,-0.3855086013623416,-1.1414494703182834,21,
PID_RXR_VDR_PATHWAY,0.10207939508506617,0.24277677819026577,0.19189224038483796,0.4461560093581304,1.3335285540385295,26,
PID_S1P_META_PATHWAY,0.28790786948176583,0.5311496582775754,0.10882012676916121,0.4068697164861751,1.1429638398245847,21,
PID_S1P_S1P1_PATHWAY,0.03030036057037171,0.10330381997567142,0.35248785758361917,0.538421538355506,1.512514507685114,21,
PID_S1P_S1P2_PATHWAY,0.37523452157598497,0.6379956465038711,0.09139243259437684,0.36705168500947627,1.07842696249615,24,
PID_S1P_S1P3_PATHWAY,0.002260834648675918,0.013456715917530027,0.4317076958033464,0.5848444783510856,1.796857541695906,29,
PID_SHP2_PATHWAY,0.008406176894878045,0.03823454652186466,0.3807304007227924,0.4744071400376746,1.6690239273749017,52,
PID_SMAD2_3NUCLEAR_PATHWAY,6.377258698336669e-8,2.2888561219121064e-6,0.7049757151672383,0.600277966303246,2.2505611753975425,80,
PID_SMAD2_3PATHWAY,0.2667946257197697,0.5020520411542664,0.11378726182188,0.44782399550035107,1.1646120533204445,16,
PID_SYNDECAN_1_PATHWAY,3.6336898849497455e-4,0.0030393660308859313,0.49849310876659025,0.5696236965490744,1.9287373885919064,44,
PID_SYNDECAN_2_PATHWAY,0.03522885903946273,0.11363033945081608,0.3217759180753611,0.4802296052936269,1.4754421388236059,29,
PID_SYNDECAN_3_PATHWAY,0.4932821497120921,0.7661203489627615,0.07767985601172364,0.3786589290941849,0.9847412317148905,16,
PID_SYNDECAN_4_PATHWAY,5.373944124958405e-4,0.004111692132817013,0.47727081536286214,0.6137461171590988,1.904680905392018,30,
PID_TAP63_PATHWAY,0.02929178070792214,0.10108736908643061,0.35248785758361917,0.4361959341530298,1.5345921038777763,52,
PID_TCPTP_PATHWAY,8.297309664144919e-4,0.005934380172834083,0.47727081536286214,0.5735370536219702,1.9115377878086905,41,
PID_TCR_CALCIUM_PATHWAY,0.27552986512524086,0.514141655718746,0.1119183163251045,0.40544695434024813,1.155573572508266,22,
PID_TCR_PATHWAY,0.007048434312125837,0.03344617627917404,0.40701791892395395,0.4425476640107806,1.592351315530741,63,
PID_TELOMERASE_PATHWAY,0.05457746478873239,0.1556549097532704,0.25720646646883816,0.3859143447238553,1.3960365590296064,64,
PID_TGFBR_PATHWAY,0.012621752947478679,0.05245334803857455,0.3807304007227924,0.45002572180239575,1.5808489290976746,53,
PID_THROMBIN_PAR1_PATHWAY,0.33154121863799285,0.5859108017828092,0.09592067779217453,0.3198126355354716,1.065901381583072,41,
PID_TNF_PATHWAY,0.0506108202443281,0.1479825857109539,0.26635065708852557,0.4241094248175255,1.4476430623116003,45,
PID_TOLL_ENDOGENOUS_PATHWAY,6.072358561065067e-5,7.445239627044995e-4,0.557332238758646,0.7178951897021153,2.0826460795981028,23,
PID_TRAIL_PATHWAY,0.046879137012270256,0.14085147102316817,0.3217759180753611,0.49719866915000765,1.5140870624397185,28,
PID_TRKR_PATHWAY,0.95662100456621,1,0.053787280776029955,-0.18438217937469006,-0.6853969534273839,60,
PID_TXA2PATHWAY,7.808537234436179e-5,9.067089706339421e-4,0.5384340963099162,0.558853824413583,1.9707484397268336,54,
PID_UPA_UPAR_PATHWAY,1.5369579187833813e-4,0.0015446233636346206,0.5188480777437918,0.62357761410195,2.002705112650105,35,
PID_VEGFR1_2_PATHWAY,0.008292830505544226,0.037956539064589775,0.3807304007227924,0.44216723452599366,1.620481388800022,68,
PID_VEGFR1_PATHWAY,0.03154734658600246,0.10645207206969035,0.3217759180753611,0.5292584595215476,1.5819158622424758,26,
PID_WNT_CANONICAL_PATHWAY,0.982824427480916,1,0.0443293451680314,0.20088637155163297,0.5488363523378,19,
PID_WNT_NONCANONICAL_PATHWAY,0.18679245283018867,0.38289543290424966,0.13802224249664274,0.38853190101952795,1.2134075560387665,32,
PID_WNT_SIGNALING_PATHWAY,0.24528301886792453,0.46963014475779147,0.11828752612408502,0.39215417412788967,1.180577730613079,27,
REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT,1,1,0.03847869176354318,0.12168018381340237,0.46982277491472674,100,
REACTOME_ABC_TRANSPORTERS_IN_LIPID_HOMEOSTASIS,0.69375,0.9523545356788861,0.06464845684219278,-0.29455330402080226,-0.8403263519699941,18,
REACTOME_ABC_TRANSPORTER_DISORDERS,0.9982547993019197,1,0.03951722284739186,0.15361016067446764,0.5744114555123094,76,
REACTOME_ABERRANT_REGULATION_OF_MITOTIC_EXIT_IN_CANCER_DUE_TO_RB1_DEFECTS,0.7288135593220338,0.9790649350649351,0.0574877409561325,0.29071196053999543,0.8127019223161959,20,
REACTOME_ABERRANT_REGULATION_OF_MITOTIC_G1_S_TRANSITION_IN_CANCER_DUE_TO_RB1_DEFECTS,0.33849129593810445,0.5934119166801227,0.09923333437711905,0.4142670537196981,1.0987851241910838,17,
REACTOME_ABORTIVE_ELONGATION_OF_HIV_1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT,0.8085106382978723,1,0.058345277674361214,-0.25849366998068807,-0.7766167479346712,23,
REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS,0.9981447124304267,1,0.04233183935185304,0.14988374172777674,0.4651446142242579,30,
REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION,0.5263157894736842,0.7998055184149749,0.07325586558284547,0.32310570060759536,0.9373441002514967,23,
REACTOME_ACTIVATION_OF_AMPK_DOWNSTREAM_OF_NMDARS,0.2817796610169492,0.5227754237288137,0.11673920479122178,-0.3577361014496779,-1.1188318306981189,27,
REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS,0.12937062937062938,0.29487433789551787,0.1619789488834018,0.364518730707781,1.2854429698989192,54,
REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS,0.1996370235934664,0.40130701076731434,0.13010563075112855,0.3669539597041847,1.1962282905584098,37,
REACTOME_ACTIVATION_OF_BAD_AND_TRANSLOCATION_TO_MITOCHONDRIA,0.8854166666666666,1,0.05312980547054692,-0.2552569282830922,-0.6824473476162867,15,
REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS,0.49165120593692024,0.7653939120816093,0.07608371609517249,0.3142781366839668,0.9753211453213347,30,
REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP,0.9017857142857143,1,0.05547933087042326,-0.20873547198188988,-0.7371485141005789,42,
REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_EPSILON,0.031697988440955886,0.10659596112852968,0.3217759180753611,0.6006341767659715,1.5930977194188263,17,
REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING,0.3391304347826087,0.5934782608695652,0.1063232559327084,-0.3332239152182444,-1.0625167143286818,29,
REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES,0.03920856911185632,0.12285351655048314,0.3217759180753611,0.5161928620794277,1.5166155695488484,24,
REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS,0.0507064698526269,0.1479825857109539,0.3217759180753611,-0.33700000755362364,-1.3501732646644733,90,
REACTOME_ACTIVATION_OF_SMO,0.012166052908495194,0.051182994484070425,0.3807304007227924,0.6487340060026043,1.720675754811194,17,
REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S,0.07347670250896057,0.19242826139377867,0.22205604614524838,0.3776352708563782,1.339305852593565,59,
REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX,0.04102966262884313,0.12734678306499425,0.3217759180753611,0.478329113026421,1.4941395115906693,33,
REACTOME_ACYL_CHAIN_REMODELLING_OF_PC,0.4868421052631579,0.7615105513387271,0.077274697304471,0.33700558482016413,0.9776682865358286,23,
REACTOME_ACYL_CHAIN_REMODELLING_OF_PE,0.33589251439539347,0.5909299505529739,0.09923333437711905,0.392739907108284,1.1032708852296398,21,
REACTOME_ACYL_CHAIN_REMODELLING_OF_PG,0.7854406130268199,1,0.054793950077336284,0.29646954009271154,0.7586256516718103,15,
REACTOME_ACYL_CHAIN_REMODELLING_OF_PS,0.34099616858237547,0.5953027903009626,0.09821233512174378,0.40358132265538166,1.084513427828684,18,
REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS,0.9981549815498155,1,0.042077210988939,0.1614505109764516,0.4916548355039445,28,
REACTOME_ADORA2B_MEDIATED_ANTI_INFLAMMATORY_CYTOKINES_PRODUCTION,0.12837837837837837,0.2933089339339339,0.1596467019199062,0.3092837904960488,1.215989976437762,109,
REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_1,0.4709193245778612,0.7436757973733583,0.07892096381800347,0.3375017362647019,0.9916068693914931,24,
REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_12,0.6666666666666666,0.9267605633802816,0.06170540536375225,0.30334160944604494,0.8480088285922897,20,
REACTOME_ADRENALINE_NORADRENALINE_INHIBITS_INSULIN_SECRETION,0.6122881355932204,0.8814820403770081,0.07165273668294567,-0.29428281917553123,-0.9203795311317734,27,
REACTOME_AFLATOXIN_ACTIVATION_AND_DETOXIFICATION,0.1765834932821497,0.36847337815958087,0.14375898903927542,0.4818490808652879,1.2530977640671153,16,
REACTOME_AGGREPHAGY,0.1927437641723356,0.39264828738512947,0.15016980212840597,-0.34227389008128317,-1.1900766642934593,40,
REACTOME_AMINE_LIGAND_BINDING_RECEPTORS,0.025823119224247515,0.09140769910921503,0.35248785758361917,-0.4441353619866884,-1.5025504757417643,36,
REACTOME_AMINO_ACIDS_REGULATE_MTORC1,0.9861111111111112,1,0.05302125120430776,-0.1864387858025304,-0.6663228096640613,49,
REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE,9.277302773237022e-5,0.0010230947304117252,0.5384340963099162,0.6689992569844889,2.055412002333911,29,
REACTOME_AMYLOID_FIBER_FORMATION,0.6967509025270758,0.9544665382293183,0.057609110864425044,0.2560941109926241,0.8558156105215089,42,
REACTOME_ANCHORING_FIBRIL_FORMATION,0.04579511355894708,0.1395054848230888,0.3217759180753611,0.5972643755022022,1.528319151923743,15,
REACTOME_ANCHORING_OF_THE_BASAL_BODY_TO_THE_PLASMA_MEMBRANE,0.993006993006993,1,0.05302125120430776,-0.1673294743442599,-0.6751196681785531,92,
REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS,1.9287320211718933e-5,2.997887409286077e-4,0.5756102610711286,0.6731025756674736,2.127646476048474,34,
REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC,0.062146892655367235,0.16991408047326165,0.24891111443470243,0.4887909506357404,1.4509309035499955,25,
REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION,3.4869833198738424e-8,1.376661014686193e-6,0.7195128263389107,0.5747169678364297,2.2190558245174885,100,
REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION,1,1,0.03294314717246909,0.10059125290940996,0.44729123509942303,297,
REACTOME_ANTIMICROBIAL_PEPTIDES,6.813371388714221e-9,3.635025708465371e-7,0.7614608014455848,0.7748936203349741,2.4205074370166373,33,
REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES,0.9982394366197183,1,0.039921862429271364,0.1457822673504091,0.5491622823690484,79,
REACTOME_ANTI_INFLAMMATORY_RESPONSE_FAVOURING_LEISHMANIA_PARASITE_INFECTION,4.15525104015321e-7,1.1224643762422216e-5,0.674962860011025,0.480749238279386,1.970094722294102,148,
REACTOME_APC_CDC20_MEDIATED_DEGRADATION_OF_NEK2A,0.9319470699432892,1,0.04632277857946331,0.22198427036652224,0.663495183012426,26,
REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B,0.7223264540337712,0.9766249453853865,0.05773085492998127,0.2773587451837106,0.8149019914797299,24,
REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1,0.9896193771626297,1,0.03951722284739186,0.17909217927130727,0.6635601262958964,72,
REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS,0.6252189141856392,0.8911297395419038,0.06130260753962072,0.23801279071626558,0.9047164326927996,86,
REACTOME_APOPTOSIS,0.015650919147790862,0.0622881338664096,0.35248785758361917,0.3410385751809743,1.421031551333808,168,
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS,0.030833453376760148,0.10475944400296822,0.35248785758361917,0.4721507762265915,1.539157981526261,37,
REACTOME_APOPTOTIC_EXECUTION_PHASE,0.019190504532368303,0.07287643712910662,0.35248785758361917,0.4643514313344819,1.5850039841369878,45,
REACTOME_APOPTOTIC_FACTOR_MEDIATED_RESPONSE,0.08045977011494253,0.20512241292846783,0.21925034670375515,0.5224172272114982,1.4038521260402619,18,
REACTOME_AQUAPORIN_MEDIATED_TRANSPORT,0.6313932980599647,0.8948581679993055,0.06116926267466889,0.2601167088072992,0.8939780767786563,47,
REACTOME_ARACHIDONIC_ACID_METABOLISM,0.005893415839303851,0.029602042918030032,0.40701791892395395,0.47150407094162894,1.6562980058738945,53,
REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION,1,1,0.06197627360019979,-0.15040370660852945,-0.7010894646363,290,
REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS,0.06196692375814514,0.16989264930358125,0.3217759180753611,-0.41287955414998584,-1.44767861733466,41,
REACTOME_ASSEMBLY_OF_ACTIVE_LPL_AND_LIPC_LIPASE_COMPLEXES,0.7068965517241379,0.9650164544283875,0.05973179763644106,0.32247198936936605,0.8251624197370776,15,
REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES,2.5061242099559455e-4,0.0022797646038954086,0.49849310876659025,0.5344462717201452,1.8982525978961675,58,
REACTOME_ASSEMBLY_OF_THE_HIV_VIRION,0.760914760914761,0.9966662318273398,0.06011861425318512,-0.28853373377668134,-0.7886472945625819,16,
REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS,0.9889380530973452,1,0.05080541390663644,-0.17487983647648933,-0.6076160964771748,39,
REACTOME_ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS,0.4090909090909091,0.6757702548497528,0.08266464491237528,0.27869631996323907,1.002361697211821,62,
REACTOME_ATF4_ACTIVATES_GENES_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS,0.4896030245746692,0.7640129411149383,0.077274697304471,0.324471192025536,0.9698212967062124,26,
REACTOME_ATTENUATION_PHASE,0.029785826145591818,0.10214869824866582,0.35248785758361917,0.525205068700701,1.5811266308514418,27,
REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA,0.4643478260869565,0.7374276819755851,0.07569463079327488,0.278662203088995,0.9788837037334235,53,
REACTOME_AURKA_ACTIVATION_BY_TPX2,0.9977064220183486,1,0.05205700307320985,-0.1556890076859503,-0.5950836775470798,70,
REACTOME_AUTOPHAGY,0.9901477832512315,1,0.055710422676667086,-0.1727742397145487,-0.7416721236826118,143,
REACTOME_A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS,0.06340626369344404,0.1721650131098467,0.2878051305355643,0.4977043603363147,1.487602905837364,26,
REACTOME_BASE_EXCISION_REPAIR,1,1,0.040575644789065675,0.12580079453133386,0.42595962456812597,44,
REACTOME_BASE_EXCISION_REPAIR_AP_SITE_FORMATION,0.9613152804642167,1,0.045953808103906306,0.22615131578947367,0.5998345737960823,17,
REACTOME_BASIGIN_INTERACTIONS,0.07129455909943715,0.18741499747217613,0.23112670967383428,0.4902084337919985,1.4402712583396848,24,
REACTOME_BBSOME_MEDIATED_CARGO_TARGETING_TO_CILIUM,1,1,0.04850598364694698,-0.16684408927317348,-0.5012653270508881,23,
REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING,0.7365771812080537,0.9824346998004717,0.05163559644842005,0.21388068803427762,0.8756424884294444,143,
REACTOME_BETA_CATENIN_PHOSPHORYLATION_CASCADE,0.9845261121856866,1,0.044864511316856426,0.19268449656750575,0.5110685404248361,17,
REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM,0.26881720430107525,0.5048954912372241,0.10882012676916121,0.33871939104647525,1.1289155798391535,41,
REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS,2.5613803404293894e-7,7.435536458834728e-6,0.674962860011025,0.6861919783986953,2.3075911947300374,43,
REACTOME_BIOLOGICAL_OXIDATIONS,0.008088263953806683,0.03739164647497516,0.3807304007227924,0.33911614593077344,1.4190362623021826,172,
REACTOME_BIOSYNTHESIS_OF_SPECIALIZED_PRORESOLVING_MEDIATORS_SPMS,0.19342359767891681,0.3933496691407129,0.1372507796101328,0.468677847559507,1.2431021060263379,17,
REACTOME_BIOSYNTHESIS_OF_THE_N_GLYCAN_PRECURSOR_DOLICHOL_LIPID_LINKED_OLIGOSACCHARIDE_LLO_AND_TRANSFER_TO_A_NASCENT_PROTEIN,0.9722863741339491,1,0.05356693847709506,-0.18500055488036807,-0.7133876035176153,75,
REACTOME_BLOOD_GROUP_SYSTEMS_BIOSYNTHESIS,0.9770114942528736,1,0.04477488932969301,0.21224552745681532,0.570351281394782,18,
REACTOME_BMAL1_CLOCK_NPAS2_ACTIVATES_CIRCADIAN_GENE_EXPRESSION,0.497164461247637,0.7691572514953506,0.0764767053228531,0.32241047862447547,0.9636619710345543,26,
REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM,0.8445297504798465,1,0.051530912208538955,0.25989953939353594,0.7301004805157828,21,
REACTOME_BUDDING_AND_MATURATION_OF_HIV_VIRION,0.9478260869565217,1,0.051951247619708235,-0.20699645884751583,-0.6509233884397664,28,
REACTOME_BUTYRATE_RESPONSE_FACTOR_1_BRF1_BINDS_AND_DESTABILIZES_MRNA,0.5454545454545454,0.8181818181818181,0.0728938564822936,0.3613788860696831,0.9585066942803121,17,
REACTOME_B_WICH_COMPLEX_POSITIVELY_REGULATES_RRNA_EXPRESSION,0.7250922509225092,0.9783541376083617,0.05676723874874463,0.2745339237633926,0.8360204641769772,28,
REACTOME_CA2_PATHWAY,0.20105820105820105,0.403482028241335,0.1275053153001827,0.33327709136714345,1.1971327363860826,61,
REACTOME_CALNEXIN_CALRETICULIN_CYCLE,0.7947269303201506,1,0.05345721410899102,0.26337625178826896,0.7818081379856505,25,
